;date;year;month;week;day_of_week;dayofyear;jackpot_size;media_cost;media_cost_adstock;media_cost_saturation_mu0.01;media_cost_saturation_mu0.02;media_cost_saturation_mu0.03;media_cost_saturation_beta_hill;beta;media_effect;effect_ratio;effect_ratio_smooth;trend;cs;cc;seasonality;intercept;trend_plus_intercept;epsilon;sales
1164;2023-03-10;2023;3;10;5;69;2;0.3825332591153543;5.4622374;0.040943865;0.054568123;0.08175073;3.6418438e-05;0.4950226717584763;0.027012458076137766;0.004945310191640441;0.004915331018454303;2.6806640091050338;-0.6956195433480458;0.37522635577240865;-0.09611795627269114;3.0;5.680664009105033;0.06600913766392878;76.77567648572409
1165;2023-03-11;2023;3;10;6;70;2;3.963340396614627;6.6938386;0.050161645;0.06683858;0.10007152;0.00012344122;0.4947964704702728;0.0330714921836862;0.0049405870350308434;0.004917954955139642;2.6815064591250932;-0.670513419589151;0.3592371073788595;-0.09338289366308745;3.0;5.681506459125093;-0.026328047328605785;75.94867010317087
1166;2023-03-12;2023;3;10;7;71;2;0.538526030880766;3.8848686;0.029128274;0.038829155;0.05820714;4.7683716e-06;0.49457045860874904;0.019203753127436867;0.004943218161753357;0.004919639071824802;2.6823485237608464;-0.6446147768746913;0.34314170031511604;-0.09044192296787257;3.0;5.682348523760846;0.028796295528270933;76.39906649448682
1167;2023-03-13;2023;3;11;1;72;2;3.9903054897755865;5.9239187;0.044400163;0.05916998;0.088625655;5.9247017e-05;0.49434463594325717;0.029250363026987358;0.004937671225668019;0.0049204322383322825;2.6831902034527326;-0.6179542263224685;0.32694489095788626;-0.08730280060937469;3.0;5.683190203452733;-0.04217536552473111;75.82962400345615
1168;2023-03-14;2023;3;11;2;73;2;3.3628387880130868;6.3234344;0.047390223;0.0631502;0.09456808;8.767843e-05;0.49411900224351796;0.031203712465314417;0.004934614755845232;0.0049203960066099;2.6840314986403864;-0.590563279593639;0.3106514656494147;-0.08397354418326727;3.0;5.684031498640387;-0.08781161503080008;75.43450051891634
1169;2023-03-15;2023;3;11;3;74;3;7.697045034789939;10.857969;0.08125525;0.10815498;0.16144453;0.002242744;0.4938935572796198;0.05341704895969526;0.004919616878832553;0.0049195987804766675;2.684872409762639;-0.5624743116472395;0.2942662392830627;-0.08046242170925302;3.0;5.684872409762638;-0.10759400722933252;85.50233029783747
1170;2023-03-16;2023;3;11;4;75;3;0.4071605125211501;5.816456;0.043595765;0.058099054;0.08702616;5.310774e-05;0.4936683008220182;0.02868166116886537;0.004931123342563952;0.004918119378571403;2.6857129372575215;-0.5337205224743365;0.2777940538804543;-0.07677794057816467;3.0;5.685712937257522;-0.024622817430524663;86.12993840417698
1171;2023-03-17;2023;3;11;5;76;3;0.38732238527892415;3.2666576;0.02449502;0.03265498;0.048960675;1.66893e-06;0.4934432326415348;0.016113378071414174;0.004932680461052557;0.004916036649371264;2.6865530815622662;-0.5043358978570156;0.26123977716060154;-0.07292883620892422;3.0;5.686553081562266;0.07632746107483206;87.06065084499588
1172;2023-03-18;2023;3;11;6;77;3;0.9616348857784935;2.5934694;0.01944857;0.025928877;0.038882416;4.172325e-07;0.49321835250935686;0.012788598141395303;0.004931077356627649;0.0049134341138593616;2.687392843113308;-0.47435516919860254;0.24460830110143886;-0.0689240604291491;3.0;5.687392843113308;-0.020957458836437542;86.10299921989117
1173;2023-03-19;2023;3;11;7;78;3;0.006269995855049393;1.2875228;0.009656123;0.012874516;0.01931045;0.0;0.4929936601970366;0.006347054631598085;0.004929663899553461;0.004910389802836992;2.688232222346288;-0.44381377247259135;0.22790454049418826;-0.06477276959352092;3.0;5.688232222346288;0.04516178349005736;86.7496829087442
1174;2023-03-20;2023;3;12;1;79;3;7.130860948516643;7.7725186;0.058227964;0.07756904;0.11606241;0.00030237436;0.4927691554764902;0.03822362918665637;0.0049177919002388985;0.004906993297512161;2.6890712196960536;-0.4127478063387957;0.21113343149098085;-0.060484312454344456;3.0;5.689071219696054;-0.05021314764063958;86.16597388787724
1175;2023-03-21;2023;3;12;2;80;3;0.5418331207831873;4.4125056;0.03308171;0.044096436;0.066091105;1.0073185e-05;0.49254483811999733;0.021719472104436904;0.004922253690311174;0.004903322040805259;2.6899098355966613;-0.3811939894762386;0.19429993014616914;-0.05606821779902084;3.0;5.689909835596661;0.04645363504087791;87.02014724942956
1176;2023-03-22;2023;3;12;3;81;4;0.4758033678535747;2.66892;0.02001423;0.026682856;0.040012408;5.364418e-07;0.4923207079002002;0.013136522338775238;0.004922036681972812;0.004899463814807907;2.6907480704813795;-0.3491896171831992;0.1774090109517549;-0.05153418186943328;3.0;5.69074807048138;0.061595724997651716;97.13946135948373
1177;2023-03-23;2023;3;12;4;82;4;11.693326634874262;12.99772;0.09717527;0.12925017;0.19253248;0.0065707564;0.4920967645901031;0.06360358988937889;0.004893442160683526;0.0048954986647658716;2.6915859247826894;-0.31677251729572387;0.1604656653673708;-0.04689205557850592;3.0;5.691585924782689;-0.1318394513693048;95.76458007724257
1178;2023-03-24;2023;3;12;5;83;4;0.5957339943039242;7.0930037;0.053147383;0.07081133;0.10599541;0.00017470121;0.49187300796307176;0.03483018251068977;0.00491049825138455;0.004891510833379012;2.6924233989322874;-0.2839810054766974;0.14347490034524638;-0.04215183153943531;3.0;5.692423398932288;-0.02798789915736902;96.57113850746173
1179;2023-03-25;2023;3;12;6;84;4;9.576308666450977;13.121297;0.09809328;0.13046509;0.19431676;0.006951928;0.49164943779283193;0.0641430882852018;0.004888471685304027;0.004887576296993276;2.6932604933610866;-0.2508538399283274;0.12644173685059817;-0.03732363092331876;3.0;5.693260493361087;-0.017733312138823433;97.02346638584146
1180;2023-03-26;2023;3;12;7;85;4;6.601088281072236;13.15798;0.09836575;0.13082568;0.19484615;0.007068515;0.4914260538534699;0.06429114937257664;0.004886095703334714;0.004883770412374214;2.69409720849922;-0.21743017558155725;0.10937120837787452;-0.032417690161104816;3.0;5.69409720849922;-0.07936829496551576;96.46602372745176
1181;2023-03-27;2023;3;13;1;86;4;1.5232139633429769;8.10218;0.060691647;0.08084496;0.12093786;0.00038790703;0.4912028559194302;0.039711275782344214;0.004901307808426515;0.004880154602904302;2.69493354477604;-0.18374951781657037;0.09226835946330202;-0.027444347505980505;3.0;5.69493354477604;0.057005391387381185;97.64205864439785
1182;2023-03-28;2023;3;13;2;87;4;13.925784825097878;17.949018;0.13381033;0.17758715;0.2629131;0.043857038;0.4909798437655168;0.08719171191168835;0.004857742612313141;0.0048767932320736935;2.6957695026201236;-0.1498516757690759;0.07513824419416773;-0.022414029472472452;3.0;5.695769502620124;0.07768739378713616;98.38234578846475
1183;2023-03-29;2023;3;13;3;88;5;19.430498982012946;28.402893;0.20985697;0.2766298;0.40200943;0.41866934;0.49075701716689035;0.13575801823847752;0.0047797250062193986;0.004873727351358533;2.6966050824592713;-0.1157767152775645;0.05798592471527747;-0.01733723716868611;3.0;5.696605082459271;0.05270860608169411;108.67734469610755
1184;2023-03-30;2023;3;13;4;89;5;17.414501837520557;31.614084;0.23276003;0.3060133;0.44159558;0.5779667;0.49053437589906945;0.15011003632062633;0.004748201313159551;0.004870993398152214;2.697440284720511;-0.08156491152715563;0.0408164697330345;-0.012224532538236337;3.0;5.697440284720511;-0.05925470909468265;107.76071079408219
1185;2023-03-31;2023;3;13;5;90;5;0.9005318925698348;16.661898;0.12431777;0.16509399;0.24485141;0.02851379;0.4903119197379282;0.08094755028180534;0.0048582431567520245;0.004868605202748082;2.6982751098300994;-0.047256701446008104;0.023634953017580465;-0.007086524528528291;3.0;5.698275109830099;-0.0008620575706615286;107.71274078012715
1186;2023-04-01;2023;4;13;6;91;5;8.855228692952332;17.183851;0.12817001;0.17016686;0.2521971;0.03411317;0.490089648459697;0.08339701904302008;0.004853220495698151;0.0048665730072240225;2.6991095582135234;-0.012892635910548619;0.006446451903435681;-0.0019338552021338812;3.0;5.699109558213523;0.03811374615562349;108.18686468210032
1187;2023-04-02;2023;4;13;7;92;5;1.508252549251167;10.06277;0.075327806;0.100289434;0.1498056;0.0014222264;0.48986756184096053;0.04912854060730092;0.004882208491813517;0.004864883095754741;2.699943630295502;0.02148666818397291;-0.010743954210909479;0.0032228141919190293;3.0;5.699943630295502;-0.06441650375876187;106.8787848133596
1188;2023-04-03;2023;4;14;1;93;5;1.4123760617265912;6.417975;0.048097674;0.06409179;0.09597331;9.584427e-05;0.4896456596586583;0.031382265198091654;0.00488974566713652;0.004863514789929937;2.70077732649999;0.055840575930963976;-0.02793118536401531;0.008372817170084599;3.0;5.70077732649999;-0.013796213768071029;107.26736195100095
1189;2023-04-04;2023;4;14;2;94;5;14.07948758465443;17.282526;0.12889786;0.17112488;0.2535826;0.03526348;0.4894239416900827;0.08375261111070428;0.00484608621633356;0.004862433539680449;2.7016106472501775;0.09012848244125876;-0.04511016253267988;0.013505495972573663;3.0;5.7016106472501775;-0.01443051967910303;107.84438234654353
1190;2023-04-05;2023;4;14;3;95;6;0.25430410852459384;8.841169;0.066211745;0.08818205;0.13184552;0.0006546974;0.4892024077128796;0.043138869714082116;0.004879317200101371;0.004861596910962948;2.7024435929684922;0.12430986083640364;-0.06227580913284664;0.018610215511067098;3.0;5.702443592968493;-0.058234239928252274;117.05958438265391
1191;2023-04-06;2023;4;14;4;96;6;16.363331184083616;20.708014;0.15407327;0.20417;0.30100122;0.09761059;0.4889810575050463;0.09983526423855305;0.004821093248369963;0.004860953347197438;2.7032761640766028;0.15834431014974606;-0.0794230525197957;0.02367637728898511;3.0;5.703276164076603;0.14314743452292347;119.69935240127064
1192;2023-04-07;2023;4;14;5;97;6;1.2208734099210674;11.506854;0.08608778;0.11456334;0.17090894;0.0031741858;0.48875989084493215;0.05599396479982608;0.0048661401735815716;0.0048604497534204824;2.70410836099542;0.1921916030786927;-0.09654682548716673;0.028693433277457794;3.0;5.70410836099542;-0.007949821119629507;117.80845937953075
1193;2023-04-08;2023;4;14;6;98;6;1.855612212392073;7.6055217;0.05697962;0.07590893;0.11359047;0.00026541948;0.488538907511237;0.03708446529753891;0.004875992320198441;0.004860030341078805;2.7049401841450975;0.22581173353170586;-0.11364206776437592;0.03365089973019898;3.0;5.704940184145098;0.06416347703999681;118.39839026212832
1194;2023-04-09;2023;4;14;7;99;6;11.897399833039012;15.66557;0.11695412;0.15538666;0.23075193;0.019871593;0.4883181072830107;0.075878118010225;0.004843623101825861;0.004859640907341182;2.705771633945036;0.2591649639138418;-0.13070372751198533;0.03853837092055694;3.0;5.7057716339450355;0.012687206624947347;118.32875329500766
1195;2023-04-10;2023;4;15;1;100;6;1.7968993302092624;9.623792;0.072053365;0.095941894;0.14336243;0.0010886788;0.4880974899396527;0.04682899752255061;0.004865961256063631;0.004859229767736017;2.706602710813882;0.2922118720949306;-0.14772676281457733;0.04334553278410598;3.0;5.706602710813883;-0.1309899645592889;116.6578727656125
1196;2023-04-11;2023;4;15;2;101;6;0.5361169569645661;5.342496;0.040047288;0.053374186;0.07996633;3.1888485e-05;0.4878770552609108;0.02604004076980064;0.004874133956889153;0.004858751863151769;2.7074334151695334;0.32491339800489666;-0.1647061431707001;0.04806217645025897;3.0;5.707433415169533;0.048473988650768796;118.30009621040361
1197;2023-04-12;2023;4;15;3;102;1;2.7991774824265523;5.415428;0.04059338;0.0541014;0.081053205;3.4570694e-05;0.4876568030268812;0.026382915800995343;0.004871806072134782;0.004858165638623313;2.708263747429138;0.35723088980113266;-0.18163685097943635;0.05267821164650889;3.0;5.708263747429138;0.024082873865281757;68.11407748741922
1198;2023-04-13;2023;4;15;4;103;1;2.5223717270345904;5.229092;0.039198082;0.0522433;0.07827593;2.8014183e-05;0.4874367330180071;0.02546530336795305;0.004869928235740844;0.004857439008468225;2.7090937080090955;0.38912614955337155;-0.19851388302316353;0.0571836799590624;3.0;5.709093708009096;0.02713268270231866;68.1887537403843
1199;2023-04-14;2023;4;15;5;104;1;2.813708528262588;5.3643355;0.04021082;0.053591955;0.080291815;3.2663345e-05;0.48721684501507867;0.026110903454076;0.004867500042491533;0.004856544901870028;2.709923297325064;0.42056147839204977;-0.21533225194606107;0.061568767933796606;3.0;5.709923297325064;0.05238109329238941;68.49984062005326
1200;2023-04-15;2023;4;15;6;105;1;2.3741260102238226;5.0515246;0.037868313;0.050472334;0.075628184;2.2828579e-05;0.4869971387992318;0.024579882259809505;0.00486583437986448;0.004855463427341383;2.7107525157919556;0.45149972106679903;-0.2320869877279297;0.06582382000166079;3.0;5.710752515791956;-0.014299521817931296;67.86856696235495
1201;2023-04-16;2023;4;15;7;106;1;0.022188056443857684;2.540702;0.019052953;0.02540154;0.03809208;3.5762787e-07;0.4867776141519478;0.012364901085942681;0.004866726037542589;0.004854180688348732;2.7115813638239414;0.4819043098624107;-0.2487731391528918;0.06993935121285566;3.0;5.711581363823941;-0.005003390042782308;67.88882226079957
1202;2023-04-17;2023;4;16;1;107;1;0.009373222634926903;1.23325;0.009249126;0.012331862;0.018496642;0.0;0.4865582708550526;0.006000169452413612;0.004865330910760159;0.004852688473847963;2.7124098418344538;0.5117393078203502;-0.2653857752725304;0.07390605976434593;3.0;5.712409841834454;-0.016737852736565275;67.75578218314648
1203;2023-04-18;2023;4;16;2;108;1;2.181056622143885;2.7906625;0.020926906;0.027899386;0.04183552;5.9604645e-07;0.486339108690716;0.013568562695944033;0.0048621295352828985;0.0048509814573228635;2.713237950236187;0.540969451214747;-0.28191998686304137;0.0777148393055117;3.0;5.713237950236187;0.03849087759099104;68.43012229828634
1204;2023-04-19;2023;4;16;3;109;2;0.13970181340644872;1.532939;0.011496529;0.01532819;0.022990027;0.0;0.4861201274414512;0.007451341816948304;0.004860820962165919;0.004849059645649073;2.7140656894410986;0.5695601912326514;-0.2983708878759652;0.08135679100700587;3.0;5.714065689441099;-0.11010436408823565;76.92769458176818
1205;2023-04-20;2023;4;16;4;110;2;7.050542200363269;7.806078;0.058478795;0.0779026;0.11655895;0.00031024218;0.48590132689011417;0.03785297679039548;0.004849167148748218;0.004846925911754707;2.7148930598604126;0.5974777348092923;-0.31473361688206986;0.08482323537816674;3.0;5.714893059860413;0.002185462005751606;78.39754734034726
1206;2023-04-21;2023;4;16;5;111;2;7.8410761260260875;11.7342615;0.08778045;0.11680698;0.17421848;0.003568232;0.4856827068199023;0.05673112852059584;0.004834656911210243;0.0048445885858542275;2.7157200619046207;0.6246890845700741;-0.33100333850795854;0.08810572381863467;3.0;5.715720061904621;-0.024154190003440372;78.36402724240412
1207;2023-04-22;2023;4;16;6;112;2;6.015215791111263;11.871356;0.088800654;0.118159;0.17621173;0.0038247705;0.48546426701435486;0.05736197405235071;0.004831964773183404;0.004842055197772506;2.7165466959834843;0.6511620778321013;-0.3471752448649789;0.09119604989013673;3.0;5.716546695983484;-0.014018474634681973;78.5108624529129
1208;2023-04-23;2023;4;16;7;113;2;4.62165197230481;10.548057;0.07894579;0.10509112;0.15691367;0.0018857718;0.48524600725735123;0.050995045078930254;0.004834544125118756;0.004839333740867299;2.7173729625060354;0.6768654246191287;-0.36324455697000746;0.09408626029473637;3.0;5.717372962506035;0.0657147656854603;79.28169033565163
1209;2023-04-24;2023;4;17;1;114;2;0.598900918270812;5.872843;0.044017848;0.058661003;0.08786549;5.6266785e-05;0.48502792733311123;0.02845222453825478;0.0048447107409409955;0.004836437021804039;2.718198861880579;0.7017687446450128;-0.379206526157695;0.09676866554619534;3.0;5.718198861880579;-0.07697015749732777;77.664495944677
1210;2023-04-25;2023;4;17;2;115;2;3.330408573906592;6.2667933;0.046966355;0.06258603;0.093725994;8.302927e-05;0.48481002702619347;0.030342335794673967;0.0048417642930297985;0.004833382127476902;2.7190243945146952;0.725842603221946;-0.3950564354837513;0.09923585032145842;3.0;5.719024394514696;0.0754830971107421;79.2408567774157
1211;2023-04-26;2023;4;17;3;116;3;0.3660342083273358;3.490911;0.026175864;0.034894947;0.052315865;2.4437904e-06;0.4845923061214957;0.016909822820591187;0.004843957003497002;0.004830184813174771;2.7198495608152404;0.7490585460510294;-0.41078960111885454;0.10148068347965246;3.0;5.71984956081524;-0.08695276667556609;87.5128730043992
1212;2023-04-27;2023;4;17;4;117;3;0.04270675765044818;1.7876165;0.013406305;0.01787427;0.026807833;5.9604645e-08;0.48437476440425303;0.008657845648344136;0.004843234379630258;0.004826864271782775;2.72067436118835;0.771389132854074;-0.42640137373277853;0.10349632773638863;3.0;5.72067436118835;-0.09132337717365403;87.41505157399429
1213;2023-04-28;2023;4;17;5;118;3;5.543514131174937;6.4097815;0.04803636;0.064010166;0.095851555;9.512901e-05;0.4841574016600386;0.030990995472106993;0.004834953529207765;0.004823438701117335;2.7214987960394383;0.7928079698068659;-0.44188713986832256;0.10527624898156299;3.0;5.721498796039438;-0.03237229398799066;88.25393746505117
1214;2023-04-29;2023;4;17;6;119;3;0.9333377102698805;4.107599;0.03079726;0.041052897;0.06153613;6.556511e-06;0.48394021767476153;0.019867147682634773;0.004836681657346601;0.004819930253829452;2.722322865773202;0.8132897407355654;-0.4572423233046385;0.10681422522927807;3.0;5.722322865773203;0.09086282426062203;89.39867062945737
1215;2023-04-30;2023;4;17;7;120;3;0.5595030074428567;2.5898058;0.019421097;0.02589227;0.038827542;4.172325e-07;0.4837232122346675;0.012524692369055285;0.004836151100061842;0.004816359671506204;2.723146570793622;0.8328102370393752;-0.47246238640955923;0.10810435518894478;3.0;5.723146570793622;0.04515704078706422;88.88932659138686
1216;2023-05-01;2023;5;18;1;121;3;9.993450138166631;11.2703;0.08432651;0.11222824;0.16746217;0.002803266;0.4835063851263371;0.05426306922569374;0.004814696117388095;0.004812744971765256;2.7239699115039633;0.8513463863040965;-0.4875428314805197;0.10914106644707305;3.0;5.723969911503963;0.07142225872420556;89.58796305900935
1217;2023-05-02;2023;5;18;2;122;3;5.040026043954656;10.672835;0.07987572;0.10632495;0.1587387;0.0020233393;0.48328973613668597;0.05138575624270478;0.004814630279340762;0.004809103616278305;2.7247928883067787;0.8688762795727618;-0.5024792020736779;0.10991912324972516;3.0;5.724792888306778;-0.01656678917072161;88.69530978628487
1218;2023-05-03;2023;5;18;3;123;4;10.427405277459782;15.750814;0.117584646;0.15621842;0.23196216;0.02051574;0.48307326505296355;0.07546494435538524;0.004791177285027339;0.0048054456538994175;2.7256155016039094;0.8853791972411122;-0.5172670843208478;0.11043363387607934;3.0;5.72561550160391;0.023037559928168756;99.34551639763544
1219;2023-05-04;2023;5;18;4;124;4;7.1213209821519134;14.995299;0.111992955;0.14883906;0.2212114;0.015356123;0.4828569716627528;0.07186797608279695;0.004792700329393926;0.004801773625622232;2.726437751796488;0.9008356335473057;-0.5319021082338456;0.110680057594038;3.0;5.726437751796488;-0.05856622815935054;98.50419557313973
1220;2023-05-05;2023;5;18;5;125;4;11.889914792749131;19.387396;0.14438932;0.19148088;0.28288105;0.06789738;0.4826408557539695;0.09241649337788338;0.004766833774434113;0.004798081315966655;2.7272596392849375;0.9152273196269166;-0.5463799489958725;0.11065421118931323;3.0;5.727259639284938;-0.023564706846289887;99.06765637005844
1221;2023-05-06;2023;5;18;6;126;4;14.331717596859702;24.003761;0.17810819;0.23553126;0.34526375;0.20785213;0.4824249171148613;0.11362614646215766;0.00473368090451622;0.00479435818157772;2.7280811644689766;0.9285372451059729;-0.5606963282395467;0.11035227505992785;3.0;5.728081164468977;0.01007255950078648;99.62132145491849
1222;2023-05-07;2023;5;18;7;127;4;0.17703038387035885;12.175265;0.091061525;0.12115457;0.18062527;0.0044484735;0.4822091555340076;0.05842184244969228;0.0047984040554070375;0.004790581354224732;2.7289023277476194;0.9407496782065095;-0.5748470153112095;0.10977079886858998;3.0;5.728902327747619;-0.04649045458715044;98.50604514478749
1223;2023-05-08;2023;5;19;1;128;4;14.196217664379938;20.281664;0.15095001;0.20008071;0.29517424;0.087154806;0.4819935708003184;0.09643761473776037;0.0047549163243546;0.004786715902246191;2.7297231295191766;0.9518501843408761;-0.5888278285211329;0.10890670674592295;3.0;5.729723129519177;0.01017093503779592;99.45238386040657
1224;2023-05-09;2023;5;19;2;129;4;0.397846717247778;10.499641;0.07858493;0.10461229;0.15620519;0.0018345714;0.4817781627030341;0.05039991728631158;0.0048001560508261695;0.004782725506995112;2.730543570181258;0.961825643172819;-0.6026346363792563;0.10775730203806883;3.0;5.730543570181258;0.06377914605397896;99.52479935559616
1225;2023-05-10;2023;5;19;3;130;5;1.814731776314902;7.044865;0.052787382;0.07033235;0.10528139;0.00016766787;0.4815629310317244;0.03386945181618602;0.0048076792365165134;0.004778570393030883;2.731363650130775;0.9706642641251717;-0.6162633588160887;0.10632027159272489;3.0;5.731363650130775;-0.07561636734307559;107.9593700619661
1226;2023-05-11;2023;5;19;4;131;5;0.5794010584720549;4.061102;0.03044886;0.040588703;0.060841285;6.1392784e-06;0.4813478755762881;0.019537285964578543;0.004810833704976104;0.004774198673073304;2.732183369763941;0.978355600315827;-0.6297099683884164;0.10459368957822318;3.0;5.732183369763941;-0.16813091244650977;106.88183432860234
1227;2023-05-12;2023;5;19;5;132;5;15.617412505138786;17.620144;0.13138714;0.1744003;0.25831506;0.039432704;0.4811329961269522;0.08390973876220882;0.004762148327745303;0.004769565073048872;2.7330027294762727;0.9848905609055164;-0.6429704914694572;0.10257602083081777;3.0;5.733002729476272;-0.01398130164597447;109.05507187423325
1228;2023-05-13;2023;5;19;6;133;5;0.3113957951667929;9.075024;0.06795777;0.09050191;0.13529076;0.00076568127;0.4809182924742713;0.04352402495497143;0.004796023308389424;0.004764625560875004;2.7338217296625937;0.9902614218428044;-0.6560410094231143;0.10026612372590704;3.0;5.733821729662594;-0.06579002000613482;108.11821858337338
1229;2023-05-14;2023;5;19;7;134;5;15.577074005058797;20.058601;0.14931476;0.19793844;0.2921168;0.082018256;0.4807037644091271;0.0951497543013475;0.004743588673091204;0.004759343011081543;2.7346403707170355;0.9944618349935954;-0.6689176597619771;0.09766325256948548;3.0;5.7346403707170355;0.07309868290242619;110.00552060490294
1230;2023-05-15;2023;5;20;1;135;5;0.08050375615231531;10.109114;0.07567342;0.10074816;0.15048507;0.0014618635;0.48048941172272763;0.04840842364589526;0.0047885922658362275;0.004753678019689694;2.735458653033037;0.9974868356443638;-0.6815966372887303;0.09476705950669004;3.0;5.735458653033037;-0.04941781574008434;108.29216320445539
1231;2023-05-16;2023;5;20;2;136;5;1.8959757039262202;6.895078;0.051667046;0.0688417;0.10305898;0.00014740229;0.4802752342066065;0.0330629651449011;0.004795154495877471;0.00474760786061463;2.7362765770033493;0.9993328483702394;-0.694074195220634;0.09157759594488163;3.0;5.736276577003349;0.006256895827210773;108.67174033920342
1232;2023-05-17;2023;5;20;3;137;6;0.7158140305004146;4.1617994;0.031203348;0.041593965;0.062346026;7.0929527e-06;0.4800612316526228;0.01996765013584819;0.0047978405657534565;0.004741109206068076;2.7370941430200353;0.99999769126101;-0.7063466462967386;0.08809531348928142;3.0;5.737094143020036;-0.09264259502288053;117.52514511622286
1233;2023-05-18;2023;5;20;4;138;6;1.536546599029888;3.6103573;0.027071057;0.036087904;0.05410246;3.0994415e-06;0.47984740385295965;0.017316687105092675;0.004796391531446651;0.004734164896991526;2.737911351474473;0.9994805785000493;-0.7184103638675157;0.0843210643897601;3.0;5.737911351474473;-0.1038560595245082;117.35693043444819
1234;2023-05-19;2023;5;20;5;139;6;1.7679790254287349;3.5708942;0.026775314;0.035693783;0.05351223;2.8014183e-06;0.47963375060012453;0.01711994316353958;0.0047943013728540835;0.004726769624700812;2.7387282027573545;0.9977821212931187;-0.7302617829665722;0.08025610149796396;3.0;5.738728202757354;0.09301399425222123;119.29118241671078
1235;2023-05-20;2023;5;20;6;140;6;21.88878500729711;23.613224;0.17527062;0.23183918;0.34009358;0.19211233;0.47942027168694756;0.11114840265976776;0.004707040534605397;0.0047189171556646006;2.739544697258691;0.9949043271459481;-0.7418974013641395;0.07590207773454258;3.0;5.739544697258691;-0.12320277476776231;118.0339240288524
1236;2023-05-21;2023;5;20;7;141;6;19.874867946736753;31.680265;0.23322944;0.306613;0.44239438;0.5810243;0.47920696690658215;0.14693108490414833;0.004637937306567306;0.004710602343240217;2.7403608353678117;0.990850597491447;-0.7533137806020226;0.07126104506682732;3.0;5.740360835367811;0.09660171599339372;120.5515468133218
1237;2023-05-22;2023;5;21;1;142;6;21.287681798613495;37.066967;0.2710551;0.3545773;0.50500685;0.78060114;0.47899383605250295;0.16984034250890317;0.004581986501911561;0.004701834151207378;2.741176617473367;0.9856257236693534;-0.7645075470097022;0.06633545299789535;3.0;5.741176617473367;0.1261685710485722;121.03520984028737
1238;2023-05-23;2023;5;21;2;143;6;2.2059481525777302;20.739117;0.15430103;0.20446804;0.30142543;0.09840673;0.47878087891850674;0.09789538869595532;0.004720325858607854;0.004692613141267717;2.741992043963329;0.9792358812630686;-0.7754753927012953;0.061128146568531994;3.0;5.741992043963329;-0.0010318175986374582;118.9998376162918
1239;2023-05-24;2023;5;21;3;144;7;2.347497381437015;12.70965;0.095034696;0.12641656;0.18836813;0.005748689;0.47856809529871036;0.06049893424181641;0.004760078684540528;0.004682940609412843;2.7428071152249953;0.971688622800375;-0.7862140765530717;0.05564236387419099;3.0;5.742807115224995;0.02217470174004612;128.8112311508105
1240;2023-05-25;2023;5;21;4;145;7;23.574818248285567;29.926847;0.22075662;0.290643;0.42099664;0.49633795;0.47835548498755137;0.13903067636277322;0.004645683998570941;0.004672825372672267;2.7436218316449867;0.9629928688266632;-0.7967204251612431;0.04988173309962605;3.0;5.743621831644987;0.0434078325778221;129.75942073685206
1241;2023-05-26;2023;5;21;5;146;7;19.689618100006925;34.647038;0.25415784;0.33324158;0.4774727;0.7035143;0.47814304777978633;0.15933714562466042;0.004598867813636048;0.0046622829022947045;2.7444361936092534;0.9531588973612176;-0.8069913337797411;0.043850269074442956;3.0;5.744436193609253;-0.11317870791474806;128.3444490039361
1242;2023-05-27;2023;5;21;6;147;7;2.318808533796144;19.635422;0.14621022;0.19386904;0.2863001;0.07288641;0.4779307834704912;0.0926559818989101;0.00471881801495226;0.004651331436471074;2.7452502015030724;0.9421983317490261;-0.8170237672377042;0.03755236935339657;3.0;5.745250201503072;-0.0016492994016624116;128.73809253353716
1243;2023-05-28;2023;5;21;7;148;7;0.19747616134559176;9.929685;0.07433527;0.09897179;0.14785354;0.0013131499;0.4777186918550598;0.047280674797183245;0.00476154847975656;0.004640002187558904;2.746063855711053;0.9301241269224694;-0.8268147608364065;0.030992809825818868;3.0;5.7460638557110535;-0.011231663368552037;128.13105676965503
1244;2023-05-29;2023;5;22;1;149;7;2.480181397617468;7.367388;0.05519922;0.07354086;0.11006312;0.0002193451;0.47750677272920383;0.0351162582087186;0.0047664463032684335;0.004628347079055811;2.7468771566171353;0.9169505540891314;-0.8363614212253584;0.0241767398591319;3.0;5.746877156617135;0.07807483924647882;128.84244993931463
1245;2023-05-30;2023;5;22;2;150;7;26.600756554279037;30.201296;0.2227138;0.29315367;0.42437783;0.5100298;0.47729502588895206;0.13992079013986575;0.004632939951400691;0.0046164197559404345;2.747690104604593;0.9026931838638244;-0.8456609272573266;0.01710967698194934;3.0;5.747690104604593;-0.05051467947412586;128.5420589225228
1246;2023-05-31;2023;5;22;3;151;8;16.959301005761837;32.05133;0.23585936;0.30997097;0.44686005;0.5979301;0.47708345113064965;0.14788202246620577;0.004613912116996615;0.004604289758357872;2.7485027000560356;0.8873688678647708;-0.854710530822014;0.009797501112827034;3.0;5.748502700056036;-0.05106651153612163;138.55115712098947
1247;2023-06-01;2023;6;22;4;152;8;22.272250242197515;38.28875;0.27952397;0.36521244;0.51853305;0.8121059;0.4768720482509577;0.1741596045435419;0.004548584269051866;0.0045920350109326415;2.7493149433534088;0.870995718795692;-0.8635075576581585;0.0022464483412600765;3.0;5.749314943353409;0.041828682427073785;139.67549678665284
